,TimeT,Date,Time,Battery Current,Battery Power In,Battery Power Out,Battery Voltage,Humidity (Sensor),Irradiance,Panel Current,Temperature,USB Hub Current,Powerbanks Distributed,Income,lightbulbs,energy Cost Production,Revenue
3172,2019-05-07 18:00:00+00:00,2019-05-07,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,18,1.08,216,0.21600000000000003,0.8640000000000001
3173,2019-05-07 19:00:00+00:00,2019-05-07,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,14,0.84,168,0.168,0.672
3174,2019-05-07 20:00:00+00:00,2019-05-07,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,13,0.78,156,0.15600000000000003,0.6240000000000001
3175,2019-05-07 21:00:00+00:00,2019-05-07,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,13,0.78,156,0.15600000000000003,0.6240000000000001
3176,2019-05-07 22:00:00+00:00,2019-05-07,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,18,1.08,216,0.21600000000000003,0.8640000000000001
3177,2019-05-07 23:00:00+00:00,2019-05-07,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,18,1.08,216,0.21600000000000003,0.8640000000000001
3178,2019-05-08 00:00:00+00:00,2019-05-08,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,14,0.84,168,0.168,0.672
3179,2019-05-08 01:00:00+00:00,2019-05-08,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,13,0.78,156,0.15600000000000003,0.6240000000000001
3180,2019-05-08 02:00:00+00:00,2019-05-08,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,13,0.78,156,0.15600000000000003,0.6240000000000001
3181,2019-05-08 03:00:00+00:00,2019-05-08,03:00:00,0.593,8.63,0.351,14.524,81.735,763.667,0.462,21.22,0.024,18,1.08,216,0.21600000000000003,0.8640000000000001
3182,2019-05-08 04:00:00+00:00,2019-05-08,04:00:00,0.333,4.574,0.268,13.729,72.723,999.636,0.427,23.424,0.019,17,1.02,204,0.20400000000000001,0.8160000000000001
3183,2019-05-08 05:00:00+00:00,2019-05-08,05:00:00,0.142,1.953,0.15,13.707,64.78,"1,143.22",0.409,25.349,0.011,13,0.78,156,0.15600000000000003,0.6240000000000001
3184,2019-05-08 06:00:00+00:00,2019-05-08,06:00:00,0.069,0.936,0.13,13.675,59.623,"1,141.93",0.423,26.466,0.01,15,0.8999999999999999,180,0.18,0.72
3185,2019-05-08 07:00:00+00:00,2019-05-08,07:00:00,0.162,2.205,0.161,13.665,53.495,943.109,0.428,26.383,0.012,17,1.02,204,0.20400000000000001,0.8160000000000001
3186,2019-05-08 08:00:00+00:00,2019-05-08,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,16,0.96,192,0.192,0.768
3187,2019-05-08 09:00:00+00:00,2019-05-08,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,14,0.84,168,0.168,0.672
3188,2019-05-08 10:00:00+00:00,2019-05-08,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,14,0.84,168,0.168,0.672
3189,2019-05-08 11:00:00+00:00,2019-05-08,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,16,0.96,192,0.192,0.768
3190,2019-05-08 12:00:00+00:00,2019-05-08,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,16,0.96,192,0.192,0.768
3191,2019-05-08 13:00:00+00:00,2019-05-08,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,13,0.78,156,0.15600000000000003,0.6240000000000001
3192,2019-05-08 14:00:00+00:00,2019-05-08,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,16,0.96,192,0.192,0.768
3193,2019-05-08 15:00:00+00:00,2019-05-08,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,13,0.78,156,0.15600000000000003,0.6240000000000001
3194,2019-05-08 16:00:00+00:00,2019-05-08,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,13,0.78,156,0.15600000000000003,0.6240000000000001
3195,2019-05-08 17:00:00+00:00,2019-05-08,17:00:00,0.001,0.008,3.792,12.885,97.7,110.294,0.432,15.568,0.297,16,0.96,192,0.192,0.768
3196,2019-05-08 18:00:00+00:00,2019-05-08,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,16,0.96,192,0.192,0.768
3197,2019-05-08 19:00:00+00:00,2019-05-08,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,18,1.08,216,0.21600000000000003,0.8640000000000001
3198,2019-05-08 20:00:00+00:00,2019-05-08,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,15,0.8999999999999999,180,0.18,0.72
3199,2019-05-08 21:00:00+00:00,2019-05-08,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,18,1.08,216,0.21600000000000003,0.8640000000000001
3200,2019-05-08 22:00:00+00:00,2019-05-08,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,16,0.96,192,0.192,0.768
3201,2019-05-08 23:00:00+00:00,2019-05-08,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,15,0.8999999999999999,180,0.18,0.72
3202,2019-05-09 00:00:00+00:00,2019-05-09,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,13,0.78,156,0.15600000000000003,0.6240000000000001
3203,2019-05-09 01:00:00+00:00,2019-05-09,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,18,1.08,216,0.21600000000000003,0.8640000000000001
3204,2019-05-09 02:00:00+00:00,2019-05-09,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,15,0.8999999999999999,180,0.18,0.72
3205,2019-05-09 03:00:00+00:00,2019-05-09,03:00:00,0.593,8.63,0.351,14.524,81.735,763.667,0.462,21.22,0.024,18,1.08,216,0.21600000000000003,0.8640000000000001
3206,2019-05-09 04:00:00+00:00,2019-05-09,04:00:00,0.333,4.574,0.268,13.729,72.723,999.636,0.427,23.424,0.019,15,0.8999999999999999,180,0.18,0.72
3207,2019-05-09 05:00:00+00:00,2019-05-09,05:00:00,0.142,1.953,0.15,13.707,64.78,"1,143.22",0.409,25.349,0.011,16,0.96,192,0.192,0.768
3208,2019-05-09 06:00:00+00:00,2019-05-09,06:00:00,0.069,0.936,0.13,13.675,59.623,"1,141.93",0.423,26.466,0.01,18,1.08,216,0.21600000000000003,0.8640000000000001
3209,2019-05-09 07:00:00+00:00,2019-05-09,07:00:00,0.162,2.205,0.161,13.665,53.495,943.109,0.428,26.383,0.012,18,1.08,216,0.21600000000000003,0.8640000000000001
3210,2019-05-09 08:00:00+00:00,2019-05-09,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,18,1.08,216,0.21600000000000003,0.8640000000000001
3211,2019-05-09 09:00:00+00:00,2019-05-09,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,13,0.78,156,0.15600000000000003,0.6240000000000001
3212,2019-05-09 10:00:00+00:00,2019-05-09,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,17,1.02,204,0.20400000000000001,0.8160000000000001
3213,2019-05-09 11:00:00+00:00,2019-05-09,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,15,0.8999999999999999,180,0.18,0.72
3214,2019-05-09 12:00:00+00:00,2019-05-09,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,18,1.08,216,0.21600000000000003,0.8640000000000001
3215,2019-05-09 13:00:00+00:00,2019-05-09,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,15,0.8999999999999999,180,0.18,0.72
3216,2019-05-09 14:00:00+00:00,2019-05-09,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,18,1.08,216,0.21600000000000003,0.8640000000000001
3217,2019-05-09 15:00:00+00:00,2019-05-09,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,18,1.08,216,0.21600000000000003,0.8640000000000001
3218,2019-05-09 16:00:00+00:00,2019-05-09,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,17,1.02,204,0.20400000000000001,0.8160000000000001
3219,2019-05-09 17:00:00+00:00,2019-05-09,17:00:00,0.001,0.008,3.792,12.885,97.7,110.294,0.432,15.568,0.297,17,1.02,204,0.20400000000000001,0.8160000000000001
3220,2019-05-09 18:00:00+00:00,2019-05-09,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,18,1.08,216,0.21600000000000003,0.8640000000000001
3221,2019-05-09 19:00:00+00:00,2019-05-09,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,15,0.8999999999999999,180,0.18,0.72
3222,2019-05-09 20:00:00+00:00,2019-05-09,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,17,1.02,204,0.20400000000000001,0.8160000000000001
3223,2019-05-09 21:00:00+00:00,2019-05-09,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,16,0.96,192,0.192,0.768
3224,2019-05-09 22:00:00+00:00,2019-05-09,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,17,1.02,204,0.20400000000000001,0.8160000000000001
3225,2019-05-09 23:00:00+00:00,2019-05-09,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,16,0.96,192,0.192,0.768
3226,2019-05-10 00:00:00+00:00,2019-05-10,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,16,0.96,192,0.192,0.768
3227,2019-05-10 01:00:00+00:00,2019-05-10,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,18,1.08,216,0.21600000000000003,0.8640000000000001
3228,2019-05-10 02:00:00+00:00,2019-05-10,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,13,0.78,156,0.15600000000000003,0.6240000000000001
3229,2019-05-10 03:00:00+00:00,2019-05-10,03:00:00,0.593,8.63,0.351,14.524,81.735,763.667,0.462,21.22,0.024,18,1.08,216,0.21600000000000003,0.8640000000000001
3230,2019-05-10 04:00:00+00:00,2019-05-10,04:00:00,0.333,4.574,0.268,13.729,72.723,999.636,0.427,23.424,0.019,16,0.96,192,0.192,0.768
3231,2019-05-10 05:00:00+00:00,2019-05-10,05:00:00,0.142,1.953,0.15,13.707,64.78,"1,143.22",0.409,25.349,0.011,13,0.78,156,0.15600000000000003,0.6240000000000001
3232,2019-05-10 06:00:00+00:00,2019-05-10,06:00:00,0.069,0.936,0.13,13.675,59.623,"1,141.93",0.423,26.466,0.01,16,0.96,192,0.192,0.768
3233,2019-05-10 07:00:00+00:00,2019-05-10,07:00:00,0.162,2.205,0.161,13.665,53.495,943.109,0.428,26.383,0.012,18,1.08,216,0.21600000000000003,0.8640000000000001
3234,2019-05-10 08:00:00+00:00,2019-05-10,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,13,0.78,156,0.15600000000000003,0.6240000000000001
3235,2019-05-10 09:00:00+00:00,2019-05-10,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,13,0.78,156,0.15600000000000003,0.6240000000000001
3236,2019-05-10 10:00:00+00:00,2019-05-10,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,16,0.96,192,0.192,0.768
3237,2019-05-10 11:00:00+00:00,2019-05-10,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,15,0.8999999999999999,180,0.18,0.72
3238,2019-05-10 12:00:00+00:00,2019-05-10,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,17,1.02,204,0.20400000000000001,0.8160000000000001
3239,2019-05-10 13:00:00+00:00,2019-05-10,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,17,1.02,204,0.20400000000000001,0.8160000000000001
3240,2019-05-10 14:00:00+00:00,2019-05-10,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,14,0.84,168,0.168,0.672
3241,2019-05-10 15:00:00+00:00,2019-05-10,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,13,0.78,156,0.15600000000000003,0.6240000000000001
3242,2019-05-10 16:00:00+00:00,2019-05-10,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,16,0.96,192,0.192,0.768
3243,2019-05-10 17:00:00+00:00,2019-05-10,17:00:00,0.001,0.008,3.792,12.885,97.7,110.294,0.432,15.568,0.297,13,0.78,156,0.15600000000000003,0.6240000000000001
3244,2019-05-10 18:00:00+00:00,2019-05-10,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,13,0.78,156,0.15600000000000003,0.6240000000000001
3245,2019-05-10 19:00:00+00:00,2019-05-10,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,13,0.78,156,0.15600000000000003,0.6240000000000001
3246,2019-05-10 20:00:00+00:00,2019-05-10,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,14,0.84,168,0.168,0.672
3247,2019-05-10 21:00:00+00:00,2019-05-10,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,18,1.08,216,0.21600000000000003,0.8640000000000001
3248,2019-05-10 22:00:00+00:00,2019-05-10,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,18,1.08,216,0.21600000000000003,0.8640000000000001
3249,2019-05-10 23:00:00+00:00,2019-05-10,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,13,0.78,156,0.15600000000000003,0.6240000000000001
3250,2019-05-11 00:00:00+00:00,2019-05-11,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,16,0.96,192,0.192,0.768
3251,2019-05-11 01:00:00+00:00,2019-05-11,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,13,0.78,156,0.15600000000000003,0.6240000000000001
3252,2019-05-11 02:00:00+00:00,2019-05-11,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,17,1.02,204,0.20400000000000001,0.8160000000000001
3253,2019-05-11 03:00:00+00:00,2019-05-11,03:00:00,0.593,8.63,0.351,14.524,81.735,763.667,0.462,21.22,0.024,18,1.08,216,0.21600000000000003,0.8640000000000001
3254,2019-05-11 04:00:00+00:00,2019-05-11,04:00:00,0.333,4.574,0.268,13.729,72.723,999.636,0.427,23.424,0.019,15,0.8999999999999999,180,0.18,0.72
3255,2019-05-11 05:00:00+00:00,2019-05-11,05:00:00,0.142,1.953,0.15,13.707,64.78,"1,143.22",0.409,25.349,0.011,18,1.08,216,0.21600000000000003,0.8640000000000001
3256,2019-05-11 06:00:00+00:00,2019-05-11,06:00:00,0.069,0.936,0.13,13.675,59.623,"1,141.93",0.423,26.466,0.01,13,0.78,156,0.15600000000000003,0.6240000000000001
3257,2019-05-11 07:00:00+00:00,2019-05-11,07:00:00,0.162,2.205,0.161,13.665,53.495,943.109,0.428,26.383,0.012,16,0.96,192,0.192,0.768
3258,2019-05-11 08:00:00+00:00,2019-05-11,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,17,1.02,204,0.20400000000000001,0.8160000000000001
3259,2019-05-11 09:00:00+00:00,2019-05-11,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,18,1.08,216,0.21600000000000003,0.8640000000000001
3260,2019-05-11 10:00:00+00:00,2019-05-11,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,17,1.02,204,0.20400000000000001,0.8160000000000001
3261,2019-05-11 11:00:00+00:00,2019-05-11,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,18,1.08,216,0.21600000000000003,0.8640000000000001
3262,2019-05-11 12:00:00+00:00,2019-05-11,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,14,0.84,168,0.168,0.672
3263,2019-05-11 13:00:00+00:00,2019-05-11,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,17,1.02,204,0.20400000000000001,0.8160000000000001
3264,2019-05-11 14:00:00+00:00,2019-05-11,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,17,1.02,204,0.20400000000000001,0.8160000000000001
3265,2019-05-11 15:00:00+00:00,2019-05-11,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,14,0.84,168,0.168,0.672
3266,2019-05-11 16:00:00+00:00,2019-05-11,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,15,0.8999999999999999,180,0.18,0.72
3267,2019-05-11 17:00:00+00:00,2019-05-11,17:00:00,0.001,0.008,3.792,12.885,97.7,110.294,0.432,15.568,0.297,14,0.84,168,0.168,0.672
3268,2019-05-11 18:00:00+00:00,2019-05-11,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,16,0.96,192,0.192,0.768
3269,2019-05-11 19:00:00+00:00,2019-05-11,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,13,0.78,156,0.15600000000000003,0.6240000000000001
3270,2019-05-11 20:00:00+00:00,2019-05-11,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,14,0.84,168,0.168,0.672
3271,2019-05-11 21:00:00+00:00,2019-05-11,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,18,1.08,216,0.21600000000000003,0.8640000000000001
3272,2019-05-11 22:00:00+00:00,2019-05-11,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,18,1.08,216,0.21600000000000003,0.8640000000000001
3273,2019-05-11 23:00:00+00:00,2019-05-11,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,16,0.96,192,0.192,0.768
3274,2019-05-12 00:00:00+00:00,2019-05-12,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,18,1.08,216,0.21600000000000003,0.8640000000000001
3275,2019-05-12 01:00:00+00:00,2019-05-12,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,16,0.96,192,0.192,0.768
3276,2019-05-12 02:00:00+00:00,2019-05-12,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,16,0.96,192,0.192,0.768
3277,2019-05-12 03:00:00+00:00,2019-05-12,03:00:00,0.593,8.63,0.351,14.524,81.735,763.667,0.462,21.22,0.024,13,0.78,156,0.15600000000000003,0.6240000000000001
3278,2019-05-12 04:00:00+00:00,2019-05-12,04:00:00,0.333,4.574,0.268,13.729,72.723,999.636,0.427,23.424,0.019,17,1.02,204,0.20400000000000001,0.8160000000000001
3279,2019-05-12 05:00:00+00:00,2019-05-12,05:00:00,0.142,1.953,0.15,13.707,64.78,"1,143.22",0.409,25.349,0.011,15,0.8999999999999999,180,0.18,0.72
3280,2019-05-12 06:00:00+00:00,2019-05-12,06:00:00,0.069,0.936,0.13,13.675,59.623,"1,141.93",0.423,26.466,0.01,17,1.02,204,0.20400000000000001,0.8160000000000001
3281,2019-05-12 07:00:00+00:00,2019-05-12,07:00:00,0.162,2.205,0.161,13.665,53.495,943.109,0.428,26.383,0.012,16,0.96,192,0.192,0.768
3282,2019-05-12 08:00:00+00:00,2019-05-12,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,16,0.96,192,0.192,0.768
3283,2019-05-12 09:00:00+00:00,2019-05-12,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,17,1.02,204,0.20400000000000001,0.8160000000000001
3284,2019-05-12 10:00:00+00:00,2019-05-12,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,17,1.02,204,0.20400000000000001,0.8160000000000001
3285,2019-05-12 11:00:00+00:00,2019-05-12,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,15,0.8999999999999999,180,0.18,0.72
3286,2019-05-12 12:00:00+00:00,2019-05-12,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,18,1.08,216,0.21600000000000003,0.8640000000000001
3287,2019-05-12 13:00:00+00:00,2019-05-12,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,18,1.08,216,0.21600000000000003,0.8640000000000001
3288,2019-05-12 14:00:00+00:00,2019-05-12,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,17,1.02,204,0.20400000000000001,0.8160000000000001
3289,2019-05-12 15:00:00+00:00,2019-05-12,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,15,0.8999999999999999,180,0.18,0.72
3290,2019-05-12 16:00:00+00:00,2019-05-12,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,15,0.8999999999999999,180,0.18,0.72
3291,2019-05-12 17:00:00+00:00,2019-05-12,17:00:00,0.001,0.008,3.792,12.885,97.7,110.294,0.432,15.568,0.297,13,0.78,156,0.15600000000000003,0.6240000000000001
3292,2019-05-12 18:00:00+00:00,2019-05-12,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,15,0.8999999999999999,180,0.18,0.72
3293,2019-05-12 19:00:00+00:00,2019-05-12,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,17,1.02,204,0.20400000000000001,0.8160000000000001
3294,2019-05-12 20:00:00+00:00,2019-05-12,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,14,0.84,168,0.168,0.672
3295,2019-05-12 21:00:00+00:00,2019-05-12,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,15,0.8999999999999999,180,0.18,0.72
3296,2019-05-12 22:00:00+00:00,2019-05-12,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,14,0.84,168,0.168,0.672
3297,2019-05-12 23:00:00+00:00,2019-05-12,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,16,0.96,192,0.192,0.768
3298,2019-05-13 00:00:00+00:00,2019-05-13,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,14,0.84,168,0.168,0.672
3299,2019-05-13 01:00:00+00:00,2019-05-13,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,16,0.96,192,0.192,0.768
3300,2019-05-13 02:00:00+00:00,2019-05-13,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,16,0.96,192,0.192,0.768
3301,2019-05-13 03:00:00+00:00,2019-05-13,03:00:00,0.593,8.63,0.351,14.524,81.735,763.667,0.462,21.22,0.024,14,0.84,168,0.168,0.672
3302,2019-05-13 04:00:00+00:00,2019-05-13,04:00:00,0.333,4.574,0.268,13.729,72.723,999.636,0.427,23.424,0.019,15,0.8999999999999999,180,0.18,0.72
3303,2019-05-13 05:00:00+00:00,2019-05-13,05:00:00,0.142,1.953,0.15,13.707,64.78,"1,143.22",0.409,25.349,0.011,15,0.8999999999999999,180,0.18,0.72
3304,2019-05-13 06:00:00+00:00,2019-05-13,06:00:00,0.069,0.936,0.13,13.675,59.623,"1,141.93",0.423,26.466,0.01,14,0.84,168,0.168,0.672
3305,2019-05-13 07:00:00+00:00,2019-05-13,07:00:00,0.162,2.205,0.161,13.665,53.495,943.109,0.428,26.383,0.012,14,0.84,168,0.168,0.672
3306,2019-05-13 08:00:00+00:00,2019-05-13,08:00:00,0.167,2.283,0.111,13.638,50.486,762.119,0.453,26.763,0.008,14,0.84,168,0.168,0.672
3307,2019-05-13 09:00:00+00:00,2019-05-13,09:00:00,0.12,1.64,0.11,13.691,55.623,466.5,0.364,26.056,0.008,15,0.8999999999999999,180,0.18,0.72
3308,2019-05-13 10:00:00+00:00,2019-05-13,10:00:00,0.238,3.274,0.051,13.731,61.628,206.667,0.305,24.111,0.004,15,0.8999999999999999,180,0.18,0.72
3309,2019-05-13 11:00:00+00:00,2019-05-13,11:00:00,0.101,1.381,3.693,13.367,71.141,96.339,0.403,20.702,0.283,15,0.8999999999999999,180,0.18,0.72
3310,2019-05-13 12:00:00+00:00,2019-05-13,12:00:00,0.101,1.381,3.868,13.03,82.38,90,0.439,18.667,0.299,14,0.84,168,0.168,0.672
3311,2019-05-13 13:00:00+00:00,2019-05-13,13:00:00,0.101,1.381,3.867,12.981,88.998,90.417,0.437,17.586,0.3,14,0.84,168,0.168,0.672
3312,2019-05-13 14:00:00+00:00,2019-05-13,14:00:00,0.101,1.381,3.854,12.955,95.455,90,0.435,16.853,0.3,13,0.78,156,0.15600000000000003,0.6240000000000001
3313,2019-05-13 15:00:00+00:00,2019-05-13,15:00:00,0.101,1.381,3.841,12.933,97.64,106,0.435,16.405,0.299,18,1.08,216,0.21600000000000003,0.8640000000000001
3314,2019-05-13 16:00:00+00:00,2019-05-13,16:00:00,0.001,0.008,3.821,12.906,97.7,110,0.432,15.91,0.299,17,1.02,204,0.20400000000000001,0.8160000000000001
3315,2019-05-13 17:00:00+00:00,2019-05-13,17:00:00,0.001,0.008,3.792,12.885,97.7,110.294,0.432,15.568,0.297,16,0.96,192,0.192,0.768
3316,2019-05-13 18:00:00+00:00,2019-05-13,18:00:00,0.001,0.008,3.809,12.865,97.7,110,0.426,15.262,0.299,18,1.08,216,0.21600000000000003,0.8640000000000001
3317,2019-05-13 19:00:00+00:00,2019-05-13,19:00:00,0.001,0.008,3.756,12.844,97.7,137.333,0.424,14.842,0.295,17,1.02,204,0.20400000000000001,0.8160000000000001
3318,2019-05-13 20:00:00+00:00,2019-05-13,20:00:00,0.001,0.008,3.748,12.824,97.7,110,0.437,14.514,0.295,17,1.02,204,0.20400000000000001,0.8160000000000001
3319,2019-05-13 21:00:00+00:00,2019-05-13,21:00:00,0.001,0.008,3.674,12.801,97.7,118,0.442,14.314,0.289,16,0.96,192,0.192,0.768
3320,2019-05-13 22:00:00+00:00,2019-05-13,22:00:00,0.001,0.008,0.008,12.783,97.7,140,0.435,14.017,0.001,16,0.96,192,0.192,0.768
3321,2019-05-13 23:00:00+00:00,2019-05-13,23:00:00,0.001,0.008,1.132,12.77,97.7,134.75,0.435,13.712,0.087,13,0.78,156,0.15600000000000003,0.6240000000000001
3322,2019-05-14 00:00:00+00:00,2019-05-14,00:00:00,0.029,0.38,1.861,12.77,97.7,152.917,0.42,13.553,0.147,16,0.96,192,0.192,0.768
3323,2019-05-14 01:00:00+00:00,2019-05-14,01:00:00,0.83,11.437,0.114,13.561,97.7,305.417,0.222,14.961,0.008,14,0.84,168,0.168,0.672
3324,2019-05-14 02:00:00+00:00,2019-05-14,02:00:00,0.904,13.195,0.631,14.588,94.98,575.667,0.265,18.385,0.043,18,1.08,216,0.21600000000000003,0.8640000000000001
